BUCKET,DATE,LOG_RET,PRICE,LOG_RET_MPOR,RET_MPOR,EWMA_VOL,EWMA_MEAN,deval,MARGIN_LONG,MARGIN_SHORT,BREACH,COLOR,SIZE
1,2022-11-22,0.005355106511543005,3932,0.01537703287058953,0.015495867768595017,0.02274737306801338,0.003163738556061814,0.5511692487168027,0.10473823903310608,0.07408835095876722,FALSE,black,0.5
2,2022-11-21,-0.003063571454038394,3911,0.007185045023846799,0.0072109193922225145,0.022948422358195854,0.0030214302008565166,0.1852980410086163,0.10488235809727171,0.07421540016743748,FALSE,black,0.5
3,2022-11-18,0.013085497813084919,3923,0.004598883935766171,0.004609475032010257,0.022799878480614984,0.003123405557118152,0.06605433636036394,0.1052188565274409,0.074476574217157,FALSE,black,0.5
1,2022-11-17,-0.0028368813351997263,3872,-0.0030943810147478806,-0.003089598352214229,0.023082194507430952,0.002654837065193702,-0.25452885074035664,0.10565578351156706,0.07480203431381569,FALSE,black,0.5
2,2022-11-16,-0.005649732542119021,3883,0.0038704731584824365,0.003877973112719868,0.023406215341190896,0.002847919173698304,0.044588642582610145,0.10607245591829384,0.07511266852713931,FALSE,black,0.5
3,2022-11-15,0.005392232862570867,3905,0.014964159521491282,0.015076683129711554,0.023268079372362183,0.0030619263944445135,0.5248279108598805,0.1065215697529977,0.07544777441544079,FALSE,black,0.5
1,2022-11-14,0.004127972838030591,3884,0.04045731677335431,0.04128686327077746,0.023528918080315413,0.0028944074633988,1.7193806648967356,0.10685255271851218,0.07569492734999354,FALSE,black,0.5
2,2022-11-11,0.0054439538208898245,3868,0.034722057224451694,0.03533190578158463,0.023887968521030423,0.0028053410680735687,1.4151154510978154,0.10613317167083852,0.07515795416552905,FALSE,black,0.5
3,2022-11-10,0.030885390114433895,3847,0.036800976066549286,0.037486515641855345,0.02362328165366051,0.002566001963546094,1.5454309842836955,0.10576568404555071,0.0748839416673305,FALSE,black,0.5
1,2022-11-09,-0.0016072867108720265,3730,0.011595114403716552,0.011662598318415984,0.02275707581547376,0.0013292406266396189,0.4622950085167181,0.10525446926874807,0.07450309109659811,FALSE,black,0.5
2,2022-11-08,0.007522872662987415,3736,0.03958480512265025,0.04037872458925085,0.02349393698203076,0.0014754239940615841,1.750209444533503,0.10560399566252121,0.0747634436990014,FALSE,black,0.5
3,2022-11-07,0.005679528451601163,3708,0.02401862186592896,0.024309392265193353,0.023075428208585408,0.0011394943373873865,1.0324428538876127,0.10484559341070937,0.07419875834426393,FALSE,black,0.5
1,2022-11-04,0.02638240400806167,3687,0.010908207425464281,0.010967918837400559,0.02313161663802745,9.014834930341936e-4,0.4431832767777833,0.10485318224326959,0.07420440459832868,FALSE,black,0.5
2,2022-11-03,-0.008043310593733874,3591,-0.00749067172915759,-0.007462686567164201,0.022681456163890442,-1.1249367116343483e-4,-0.3327068422753778,0.10521587318159174,0.07447435293316916,FALSE,black,0.5
3,2022-11-02,-0.007430885988863514,3620,0.0030433001770281145,0.003047935716264938,0.02308355453770073,1.861709411548639e-4,0.12636590084170812,0.10560660471503104,0.07476538778546926,FALSE,black,0.5
1,2022-11-01,0.007983524853439799,3647,0.011305787045417617,0.01136993899057126,0.023520081580074882,4.845006007259127e-4,0.4715759817414338,0.10604388625375724,0.07509136134663869,FALSE,black,0.5
2,2022-10-31,0.0024906613124518304,3618,0.003599616236190992,0.0036061026352287584,0.023100142070687845,1.949035952935697e-4,0.15049424685940505,0.10640111253161483,0.0753578662040973,FALSE,black,0.5
3,2022-10-28,8.316008795259878e-4,3609,0.007230287337834734,0.007256488975718733,0.02355235190088321,6.708601213209036e-5,0.310987001729825,0.10683546385237867,0.07568216272651841,FALSE,black,0.5
1,2022-10-27,2.7735404421317387e-4,3606,0.021867986636580645,0.022108843537415046,0.023903235242836333,3.359541898063472e-5,0.9482451771594287,0.10724636413497496,0.07598920641944899,FALSE,black,0.5
