FACT_DATE,COLLATERAL_TYPE,SECURITY_TYPE,MARKET_VALUE_EUR,COLLATERAL_VALUE_EUR
01/12/2021,B,STATE/MUNICIPAL BONDS,3415698831,3317588051
01/12/2021,B,SUPRANATIONAL BONDS,1907536884,1827523636
01/12/2021,B,UNCOVERED BANK BONDS,3238448015,2804401434
01/12/2021,C,null,27426533440,27333186171
01/12/2021,S,STOCKS,1672627667,1265112088
02/12/2021,B,CORPORATE BONDS,1525193075,1311563871
02/12/2021,B,CORPORATE BONDS - SOVEREIG,40478382,38723247
02/12/2021,B,COVERED BANK BONDS,5170915346,5065308316
02/12/2021,B,SOVEREIGN GOVERNMENT BONDS,38630824507,35645584307
02/12/2021,B,STATE AGENCIES,2207783214,2087874414
02/12/2021,B,STATE/MUNICIPAL BONDS,3400815603,3302547605
02/12/2021,B,SUPRANATIONAL BONDS,1920475527,1839849811
02/12/2021,B,UNCOVERED BANK BONDS,3177754945,2750457645
02/12/2021,C,null,28229549261,28152939191
02/12/2021,S,STOCKS,1679455017,1275136476
03/12/2021,B,CORPORATE BONDS,1509185470,1298446457
03/12/2021,B,CORPORATE BONDS - SOVEREIG,40503667,38746807
03/12/2021,B,COVERED BANK BONDS,5226519316,5073445406
03/12/2021,B,SOVEREIGN GOVERNMENT BONDS,37942895756,34954422924
03/12/2021,B,STATE AGENCIES,2126963788,2011049875
03/12/2021,B,STATE/MUNICIPAL BONDS,3429491713,3336580051
03/12/2021,B,SUPRANATIONAL BONDS,1723077599,1650758434
03/12/2021,B,UNCOVERED BANK BONDS,3170524234,2744766854
03/12/2021,C,null,27397374530,27314146370
03/12/2021,S,STOCKS,1642465148,1251063332
06/12/2021,B,CORPORATE BONDS,1499053337,1287623014
06/12/2021,B,CORPORATE BONDS - SOVEREIG,45996195,43939372
06/12/2021,B,COVERED BANK BONDS,5458206142,5295173644
06/12/2021,B,SOVEREIGN GOVERNMENT BONDS,37170049558,34266209129
06/12/2021,B,STATE AGENCIES,2005785721,1892288424
06/12/2021,B,STATE/MUNICIPAL BONDS,3467795630,3395116690
06/12/2021,B,SUPRANATIONAL BONDS,1557209030,1489768719
06/12/2021,B,UNCOVERED BANK BONDS,3215554211,2782063920
06/12/2021,C,null,28635075962,28556079582
06/12/2021,S,STOCKS,1663710631,1260620794
07/12/2021,B,CORPORATE BONDS,1471357673,1262350548
07/12/2021,B,CORPORATE BONDS - SOVEREIG,45974669,43929579
07/12/2021,B,COVERED BANK BONDS,5207479970,5046957970
07/12/2021,B,SOVEREIGN GOVERNMENT BONDS,37138130532,34242846335
07/12/2021,B,STATE AGENCIES,2073976207,1958800859
07/12/2021,B,STATE/MUNICIPAL BONDS,3241783621,3145596020
07/12/2021,B,SUPRANATIONAL BONDS,1420734321,1357185222
07/12/2021,B,UNCOVERED BANK BONDS,3519114569,3051419589
07/12/2021,C,null,29533336513,29446804284
07/12/2021,S,STOCKS,1682089370,1269649850
08/12/2021,B,CORPORATE BONDS,1458665128,1251475010
08/12/2021,B,CORPORATE BONDS - SOVEREIG,69315327,67070992
08/12/2021,B,COVERED BANK BONDS,5444475607,5284796291
08/12/2021,B,SOVEREIGN GOVERNMENT BONDS,35903560700,33161369628
08/12/2021,B,STATE AGENCIES,2098382176,1981625232
08/12/2021,B,STATE/MUNICIPAL BONDS,3359034326,3235110108
08/12/2021,B,SUPRANATIONAL BONDS,1226987078,1181313109
08/12/2021,B,UNCOVERED BANK BONDS,3635704524,3143390644
08/12/2021,C,null,30713279429,30632771982
08/12/2021,S,STOCKS,1672754213,1260915873
09/12/2021,B,CORPORATE BONDS,1389314179,1196302089
09/12/2021,B,CORPORATE BONDS - SOVEREIG,63777518,61829113
09/12/2021,B,COVERED BANK BONDS,5184274899,5034922026
09/12/2021,B,SOVEREIGN GOVERNMENT BONDS,34934671978,32344571379
09/12/2021,B,STATE AGENCIES,1981737893,1874197712
09/12/2021,B,STATE/MUNICIPAL BONDS,3351798789,3228491988
09/12/2021,B,SUPRANATIONAL BONDS,1215938459,1173627143
09/12/2021,B,UNCOVERED BANK BONDS,3549196006,3073835312
09/12/2021,C,null,30657507856,30587428879
09/12/2021,S,STOCKS,1668473389,1263602243
10/12/2021,B,CORPORATE BONDS,1439363499,1240355466
10/12/2021,B,CORPORATE BONDS - SOVEREIG,69232183,66987494
10/12/2021,B,COVERED BANK BONDS,5256770402,5105369812
10/12/2021,B,SOVEREIGN GOVERNMENT BONDS,34677574889,32096213850
10/12/2021,B,STATE AGENCIES,2117517534,2004484367
10/12/2021,B,STATE/MUNICIPAL BONDS,3429209775,3306238527
10/12/2021,B,SUPRANATIONAL BONDS,1279123796,1235164004
10/12/2021,B,UNCOVERED BANK BONDS,3296898351,2850614408
10/12/2021,C,null,29379312652,29303856686
10/12/2021,S,STOCKS,1713686497,1303583997
13/12/2021,B,CORPORATE BONDS,1437283132,1244080825
13/12/2021,B,CORPORATE BONDS - SOVEREIG,69268588,67039806
13/12/2021,B,COVERED BANK BONDS,5237761770,5093717061
13/12/2021,B,SOVEREIGN GOVERNMENT BONDS,34579223508,32018361357
13/12/2021,B,STATE AGENCIES,2018213920,1907488605
13/12/2021,B,STATE/MUNICIPAL BONDS,3326056558,3206573932
13/12/2021,B,SUPRANATIONAL BONDS,1195352059,1156896461
13/12/2021,B,UNCOVERED BANK BONDS,3273473934,2829459343
13/12/2021,C,null,30763245101,30675043745
13/12/2021,S,STOCKS,1709580072,1306053345
14/12/2021,B,CORPORATE BONDS,1471271963,1276554767
14/12/2021,B,CORPORATE BONDS - SOVEREIG,69290291,67045775
14/12/2021,B,COVERED BANK BONDS,5133979415,4995115541
14/12/2021,B,SOVEREIGN GOVERNMENT BONDS,33503957291,30975212438
14/12/2021,B,STATE AGENCIES,2021171459,1911741396
14/12/2021,B,STATE/MUNICIPAL BONDS,3335906013,3215485815
14/12/2021,B,SUPRANATIONAL BONDS,1163906712,1126809650
14/12/2021,B,UNCOVERED BANK BONDS,3281017023,2834826409
14/12/2021,C,null,32696638425,32607275470
14/12/2021,S,STOCKS,1697199540,1299815328
15/12/2021,B,CORPORATE BONDS,1498442994,1299989575
15/12/2021,B,CORPORATE BONDS - SOVEREIG,40485477,38734783
15/12/2021,B,COVERED BANK BONDS,5208957866,5070060855
15/12/2021,B,SOVEREIGN GOVERNMENT BONDS,33355302953,30845054267
15/12/2021,B,STATE AGENCIES,1930617830,1824620613
15/12/2021,B,STATE/MUNICIPAL BONDS,3313825460,3196777325
15/12/2021,B,SUPRANATIONAL BONDS,1100249466,1064786987
15/12/2021,B,UNCOVERED BANK BONDS,3389940846,2934393981
15/12/2021,C,null,30919025174,30840113142
15/12/2021,S,STOCKS,1618186815,1239009576
16/12/2021,B,CORPORATE BONDS,1534999889,1326405205
16/12/2021,B,CORPORATE BONDS - SOVEREIG,47438329,45595488
16/12/2021,B,COVERED BANK BONDS,5088706560,4953236922
16/12/2021,B,SOVEREIGN GOVERNMENT BONDS,33368880032,31151816850
16/12/2021,B,STATE AGENCIES,1998608945,1890440226
16/12/2021,B,STATE/MUNICIPAL BONDS,3266434728,3151042259
16/12/2021,B,SUPRANATIONAL BONDS,1167769803,1130304738
16/12/2021,B,UNCOVERED BANK BONDS,3365175204,2913363898
16/12/2021,C,null,32168834807,32087137472
16/12/2021,S,STOCKS,1804530891,1378392579
17/12/2021,B,CORPORATE BONDS,1530639522,1323442668
17/12/2021,B,CORPORATE BONDS - SOVEREIG,47245485,45405322
17/12/2021,B,COVERED BANK BONDS,4988278652,4850540126
17/12/2021,B,SOVEREIGN GOVERNMENT BONDS,33024215637,30540670434
17/12/2021,B,STATE AGENCIES,2178587444,2058577685
17/12/2021,B,STATE/MUNICIPAL BONDS,3252398834,3136680713
17/12/2021,B,SUPRANATIONAL BONDS,1191651192,1155953112
17/12/2021,B,UNCOVERED BANK BONDS,3329142652,2883813812
17/12/2021,C,null,30970844606,30889970043
17/12/2021,S,STOCKS,1780463950,1362569257
20/12/2021,B,CORPORATE BONDS,1486775256,1290080909
20/12/2021,B,CORPORATE BONDS - SOVEREIG,40492266,38743681
20/12/2021,B,COVERED BANK BONDS,5008782453,4868155517
20/12/2021,B,SOVEREIGN GOVERNMENT BONDS,32522431069,30071029086
20/12/2021,B,STATE AGENCIES,2027653265,1918070213
20/12/2021,B,STATE/MUNICIPAL BONDS,3268540309,3154136900
20/12/2021,B,SUPRANATIONAL BONDS,1245083194,1210234928
20/12/2021,B,UNCOVERED BANK BONDS,3344533468,2903781812
20/12/2021,C,null,35371751317,35284324578
20/12/2021,S,STOCKS,1683513690,1290458655
21/12/2021,B,CORPORATE BONDS,1499707922,1300213745
21/12/2021,B,CORPORATE BONDS - SOVEREIG,47643827,46035282
21/12/2021,B,COVERED BANK BONDS,4809689676,4673105720
21/12/2021,B,SOVEREIGN GOVERNMENT BONDS,31008783468,28633530977
21/12/2021,B,STATE AGENCIES,2021124173,1927123454
21/12/2021,B,STATE/MUNICIPAL BONDS,2961191653,2861343625
21/12/2021,B,SUPRANATIONAL BONDS,1238475810,1205494595
21/12/2021,B,UNCOVERED BANK BONDS,3348346531,2910913196
21/12/2021,C,null,36634671122,36546162661
21/12/2021,S,STOCKS,1867605684,1406075841
22/12/2021,B,CORPORATE BONDS,1408787705,1219961853
22/12/2021,B,CORPORATE BONDS - SOVEREIG,47544001,45945013
22/12/2021,B,COVERED BANK BONDS,4814710311,4682508370
22/12/2021,B,SOVEREIGN GOVERNMENT BONDS,30798404875,28481093281
22/12/2021,B,STATE AGENCIES,1995357487,1900859403
22/12/2021,B,STATE/MUNICIPAL BONDS,2972075506,2878350548
22/12/2021,B,SUPRANATIONAL BONDS,1245011268,1212052169
22/12/2021,B,UNCOVERED BANK BONDS,3383247730,2941306821
22/12/2021,C,null,33067847420,32987811941
22/12/2021,S,STOCKS,1940365975,1462074607
23/12/2021,B,CORPORATE BONDS,1423202664,1231038020
23/12/2021,B,CORPORATE BONDS - SOVEREIG,53062432,51181516
23/12/2021,B,COVERED BANK BONDS,4925879218,4790084257
23/12/2021,B,SOVEREIGN GOVERNMENT BONDS,29825423192,27545850547
23/12/2021,B,STATE AGENCIES,2113967180,2003606827
23/12/2021,B,STATE/MUNICIPAL BONDS,2999024725,2907169852
23/12/2021,B,SUPRANATIONAL BONDS,1478210677,1435775340
23/12/2021,B,UNCOVERED BANK BONDS,3272059152,2834793506
23/12/2021,C,null,32809000364,32723001275
23/12/2021,S,STOCKS,1951174735,1470978592
24/12/2021,B,CORPORATE BONDS,1421828875,1231937002
24/12/2021,B,CORPORATE BONDS - SOVEREIG,53043402,51162651
24/12/2021,B,COVERED BANK BONDS,4990475973,4855635051
24/12/2021,B,SOVEREIGN GOVERNMENT BONDS,29480651959,27214954948
24/12/2021,B,STATE AGENCIES,2100164185,1990599493
24/12/2021,B,STATE/MUNICIPAL BONDS,2932926939,2837913184
24/12/2021,B,SUPRANATIONAL BONDS,1617687984,1573084387
24/12/2021,B,UNCOVERED BANK BONDS,3239806888,2806479973
24/12/2021,C,null,31712650238,31634732111
24/12/2021,S,STOCKS,1984401597,1501388369
27/12/2021,B,CORPORATE BONDS,1407473029,1214338528
27/12/2021,B,CORPORATE BONDS - SOVEREIG,45780363,43767345
27/12/2021,B,COVERED BANK BONDS,4822444747,4692412761
27/12/2021,B,SOVEREIGN GOVERNMENT BONDS,29491172131,27206437507
27/12/2021,B,STATE AGENCIES,2013016572,1914389344
27/12/2021,B,STATE/MUNICIPAL BONDS,2874586032,2782604686
27/12/2021,B,SUPRANATIONAL BONDS,1596488403,1554071191
27/12/2021,B,UNCOVERED BANK BONDS,3066114725,2679527792
27/12/2021,C,null,31425263584,31346442292
27/12/2021,S,STOCKS,2122488351,1606188365
28/12/2021,B,CORPORATE BONDS,1383575210,1195469454
28/12/2021,B,CORPORATE BONDS - SOVEREIG,45777671,43764671
28/12/2021,B,COVERED BANK BONDS,4796053073,4671363559
28/12/2021,B,SOVEREIGN GOVERNMENT BONDS,29601802682,27253817359
28/12/2021,B,STATE AGENCIES,2061382907,1969095433
28/12/2021,B,STATE/MUNICIPAL BONDS,3007817970,2912989824
28/12/2021,B,SUPRANATIONAL BONDS,1433861857,1399601346
28/12/2021,B,UNCOVERED BANK BONDS,2895185246,2523126351
28/12/2021,C,null,31562603639,31483307051
28/12/2021,S,STOCKS,2122884983,1612685892
29/12/2021,B,CORPORATE BONDS,1405248158,1215114641
29/12/2021,B,CORPORATE BONDS - SOVEREIG,50609330,48614047
29/12/2021,B,COVERED BANK BONDS,4671548778,4542441262
29/12/2021,B,SOVEREIGN GOVERNMENT BONDS,30285897631,27911651178
29/12/2021,B,STATE AGENCIES,2021042005,1934068011
29/12/2021,B,STATE/MUNICIPAL BONDS,3023774781,2929206964
29/12/2021,B,SUPRANATIONAL BONDS,1344168753,1308712739
29/12/2021,B,UNCOVERED BANK BONDS,2778529399,2418708773
29/12/2021,C,null,32238164472,32146046715
29/12/2021,S,STOCKS,2111750516,1606741380
30/12/2021,B,CORPORATE BONDS,1381924089,1194261473
30/12/2021,B,CORPORATE BONDS - SOVEREIG,54473260,51889393
30/12/2021,B,COVERED BANK BONDS,5172955931,5034973374
30/12/2021,B,SOVEREIGN GOVERNMENT BONDS,29613188344,27329925252
30/12/2021,B,STATE AGENCIES,2252885849,2153407029
30/12/2021,B,STATE/MUNICIPAL BONDS,3249934088,3147174251
30/12/2021,B,SUPRANATIONAL BONDS,1681294437,1649559804
30/12/2021,B,UNCOVERED BANK BONDS,2789927772,2428322249
30/12/2021,C,null,31243617594,31155935583
30/12/2021,S,STOCKS,2090124284,1591593448
31/12/2021,B,CORPORATE BONDS,1390288282,1200241194
31/12/2021,B,CORPORATE BONDS - SOVEREIG,55361567,52721897
31/12/2021,B,COVERED BANK BONDS,4408209391,4285494043
31/12/2021,B,SOVEREIGN GOVERNMENT BONDS,29591244794,27303558538
31/12/2021,B,STATE AGENCIES,2140029269,2028444694
31/12/2021,B,STATE/MUNICIPAL BONDS,3988243214,3829704892
31/12/2021,B,SUPRANATIONAL BONDS,1259557299,1228407419
31/12/2021,B,UNCOVERED BANK BONDS,2767649647,2407384028
31/12/2021,C,null,30527658278,30447414859
31/12/2021,S,STOCKS,2086661881,1587709362
03/01/2022,B,CORPORATE BONDS,1536158389,1316150012
03/01/2022,B,CORPORATE BONDS - SOVEREIG,72194950,69615888
03/01/2022,B,COVERED BANK BONDS,4841870827,4711085400
03/01/2022,B,SOVEREIGN GOVERNMENT BONDS,29316661726,27042659019
03/01/2022,B,STATE AGENCIES,2020376734,1911105124
03/01/2022,B,STATE/MUNICIPAL BONDS,3149427736,3047487983
03/01/2022,B,SUPRANATIONAL BONDS,1821124164,1772144688
03/01/2022,B,UNCOVERED BANK BONDS,2988423650,2598839892
03/01/2022,C,null,31142088213,31049048928
03/01/2022,S,STOCKS,2143663420,1628258594
04/01/2022,B,CORPORATE BONDS,1452926751,1256837085
04/01/2022,B,CORPORATE BONDS - SOVEREIG,41505845,39744966
04/01/2022,B,COVERED BANK BONDS,4706797325,4577978583
04/01/2022,B,SOVEREIGN GOVERNMENT BONDS,29472265678,27211396280
04/01/2022,B,STATE AGENCIES,1984503721,1878373796
04/01/2022,B,STATE/MUNICIPAL BONDS,3021101258,2924211670
04/01/2022,B,SUPRANATIONAL BONDS,1784325881,1739363936
04/01/2022,B,UNCOVERED BANK BONDS,2907183668,2531113983
04/01/2022,C,null,30963424754,30875233251
04/01/2022,S,STOCKS,2168290349,1644340503
05/01/2022,B,CORPORATE BONDS,1433714894,1240271839
05/01/2022,B,CORPORATE BONDS - SOVEREIG,41494549,39734842
05/01/2022,B,COVERED BANK BONDS,4806822141,4671645839
05/01/2022,B,SOVEREIGN GOVERNMENT BONDS,29683165528,27407093990
05/01/2022,B,STATE AGENCIES,1998441329,1889414841
05/01/2022,B,STATE/MUNICIPAL BONDS,3001556579,2904566768
05/01/2022,B,SUPRANATIONAL BONDS,1838609090,1776218375
05/01/2022,B,UNCOVERED BANK BONDS,2941373762,2564574610
05/01/2022,C,null,30266259349,30180403066
05/01/2022,S,STOCKS,2182265033,1659736510
06/01/2022,B,CORPORATE BONDS,1472934612,1271338718
06/01/2022,B,CORPORATE BONDS - SOVEREIG,41454063,39697139
06/01/2022,B,COVERED BANK BONDS,5198255307,5054652644
06/01/2022,B,SOVEREIGN GOVERNMENT BONDS,29883512747,27588112703
06/01/2022,B,STATE AGENCIES,2058291099,1947484442
06/01/2022,B,STATE/MUNICIPAL BONDS,2954919410,2853475507
06/01/2022,B,SUPRANATIONAL BONDS,1479899457,1434877048
06/01/2022,B,UNCOVERED BANK BONDS,2855772925,2485331110
06/01/2022,C,null,31047585544,30964428159
06/01/2022,S,STOCKS,2259121996,1716744090
07/01/2022,B,CORPORATE BONDS,1503176221,1301158205
07/01/2022,B,CORPORATE BONDS - SOVEREIG,46941868,45062462
07/01/2022,B,COVERED BANK BONDS,5350504789,5195552998
07/01/2022,B,SOVEREIGN GOVERNMENT BONDS,29677961943,27387604537
07/01/2022,B,STATE AGENCIES,2242516693,2126011770
07/01/2022,B,STATE/MUNICIPAL BONDS,3026572805,2922362360
07/01/2022,B,SUPRANATIONAL BONDS,1425154384,1384097549
07/01/2022,B,UNCOVERED BANK BONDS,3018352789,2632246912
07/01/2022,C,null,29647187642,29559591860
07/01/2022,S,STOCKS,2156018107,1642834666
10/01/2022,B,CORPORATE BONDS,1488890660,1288855249
10/01/2022,B,CORPORATE BONDS - SOVEREIG,46899676,45032669
10/01/2022,B,COVERED BANK BONDS,5403162968,5247725215
10/01/2022,B,SOVEREIGN GOVERNMENT BONDS,30558685208,28236144664
10/01/2022,B,STATE AGENCIES,2239432471,2126065060
10/01/2022,B,STATE/MUNICIPAL BONDS,3035870602,2933051132
10/01/2022,B,SUPRANATIONAL BONDS,1388139682,1349786984
10/01/2022,B,UNCOVERED BANK BONDS,3034270088,2645175384
10/01/2022,C,null,29076892977,28993134296
10/01/2022,S,STOCKS,2111347804,1605344808
11/01/2022,B,CORPORATE BONDS,1329537945,1139617231
11/01/2022,B,CORPORATE BONDS - SOVEREIG,51387545,49283716
11/01/2022,B,COVERED BANK BONDS,5521715828,5358543761
11/01/2022,B,SOVEREIGN GOVERNMENT BONDS,30583302762,28243059961
11/01/2022,B,STATE AGENCIES,2239035263,2123921913
11/01/2022,B,STATE/MUNICIPAL BONDS,3129168168,3021100096
11/01/2022,B,SUPRANATIONAL BONDS,1481265212,1442351648
11/01/2022,B,UNCOVERED BANK BONDS,3070264900,2674666151
11/01/2022,C,null,28948504504,28867850914
11/01/2022,S,STOCKS,2136428192,1617099850
12/01/2022,B,CORPORATE BONDS,1351250240,1160634319
12/01/2022,B,CORPORATE BONDS - SOVEREIG,47375791,45512486
12/01/2022,B,COVERED BANK BONDS,5520386104,5356316207
12/01/2022,B,SOVEREIGN GOVERNMENT BONDS,30892666899,28552800386
12/01/2022,B,STATE AGENCIES,2228428793,2115824217
12/01/2022,B,STATE/MUNICIPAL BONDS,3034409891,2927365434
12/01/2022,B,SUPRANATIONAL BONDS,1408448112,1372383805
12/01/2022,B,UNCOVERED BANK BONDS,3074820375,2680433602
12/01/2022,C,null,29360575868,29269149901
12/01/2022,S,STOCKS,2053149478,1539115293
13/01/2022,B,CORPORATE BONDS,1360407548,1169112603
13/01/2022,B,CORPORATE BONDS - SOVEREIG,54142063,52415444
13/01/2022,B,COVERED BANK BONDS,5597140449,5431984791
13/01/2022,B,SOVEREIGN GOVERNMENT BONDS,31011950488,28642670203
13/01/2022,B,STATE AGENCIES,2487831936,2363736573
13/01/2022,B,STATE/MUNICIPAL BONDS,3046802291,2939082301
13/01/2022,B,SUPRANATIONAL BONDS,1426466142,1392847204
13/01/2022,B,UNCOVERED BANK BONDS,3088884934,2693369890
13/01/2022,C,null,29386881737,29299782556
13/01/2022,S,STOCKS,2056024041,1545351172
14/01/2022,B,CORPORATE BONDS,1351462718,1155836845
14/01/2022,B,CORPORATE BONDS - SOVEREIG,54542091,52876996
14/01/2022,B,COVERED BANK BONDS,5510461317,5345961154
14/01/2022,B,SOVEREIGN GOVERNMENT BONDS,31562560382,29225023358
14/01/2022,B,STATE AGENCIES,2837155888,2689028703
14/01/2022,B,STATE/MUNICIPAL BONDS,3034672183,2928136150
14/01/2022,B,SUPRANATIONAL BONDS,1545294160,1535291941
14/01/2022,B,UNCOVERED BANK BONDS,2912500476,2541037694
14/01/2022,C,null,29362732612,29290120762
14/01/2022,S,STOCKS,2049936490,1546474303
17/01/2022,B,CORPORATE BONDS,1392421866,1190189977
17/01/2022,B,CORPORATE BONDS - SOVEREIG,40584660,38839994
17/01/2022,B,COVERED BANK BONDS,5573283371,5405186241
17/01/2022,B,SOVEREIGN GOVERNMENT BONDS,31335597037,29045792657
17/01/2022,B,STATE AGENCIES,2770740963,2642097796
17/01/2022,B,STATE/MUNICIPAL BONDS,3121630895,3015153702
17/01/2022,B,SUPRANATIONAL BONDS,1612837192,1566769216
17/01/2022,B,UNCOVERED BANK BONDS,2921627689,2548531091
17/01/2022,C,null,28804983722,28718794105
17/01/2022,S,STOCKS,2027272019,1534497658
18/01/2022,B,CORPORATE BONDS,1370082155,1171329571
18/01/2022,B,CORPORATE BONDS - SOVEREIG,43863038,42177386
18/01/2022,B,COVERED BANK BONDS,5546181153,5380081555
18/01/2022,B,SOVEREIGN GOVERNMENT BONDS,31681411634,29385402504
18/01/2022,B,STATE AGENCIES,2888657347,2748692053
18/01/2022,B,STATE/MUNICIPAL BONDS,3142330399,3036096448
18/01/2022,B,SUPRANATIONAL BONDS,1544801173,1494024453
18/01/2022,B,UNCOVERED BANK BONDS,3047401339,2649555386
18/01/2022,C,null,28146398436,28059438361
18/01/2022,S,STOCKS,1964463878,1492829331
19/01/2022,B,CORPORATE BONDS,1444715220,1229573730
19/01/2022,B,CORPORATE BONDS - SOVEREIG,47886390,46294197
19/01/2022,B,COVERED BANK BONDS,5663025681,5493409612
19/01/2022,B,SOVEREIGN GOVERNMENT BONDS,31672509563,29377945847
19/01/2022,B,STATE AGENCIES,2882924648,2742377906
19/01/2022,B,STATE/MUNICIPAL BONDS,3127333790,3021771459
19/01/2022,B,SUPRANATIONAL BONDS,1779386441,1678635859
19/01/2022,B,UNCOVERED BANK BONDS,3077979567,2675442558
19/01/2022,C,null,28159658651,28071078893
19/01/2022,S,STOCKS,1960616418,1493031589
20/01/2022,B,CORPORATE BONDS,1420365053,1214158620
20/01/2022,B,CORPORATE BONDS - SOVEREIG,47881672,46293258
20/01/2022,B,COVERED BANK BONDS,5632244976,5457537956
20/01/2022,B,SOVEREIGN GOVERNMENT BONDS,32795289139,30422164995
20/01/2022,B,STATE AGENCIES,2922316861,2779011016
20/01/2022,B,STATE/MUNICIPAL BONDS,3128645583,3023192078
20/01/2022,B,SUPRANATIONAL BONDS,1606266364,1503129316
20/01/2022,B,UNCOVERED BANK BONDS,3086853325,2690406043
20/01/2022,C,null,28399532659,28313646783
20/01/2022,S,STOCKS,1948606750,1482482958
21/01/2022,B,CORPORATE BONDS,1396575857,1192142195
21/01/2022,B,CORPORATE BONDS - SOVEREIG,47914861,46322985
21/01/2022,B,COVERED BANK BONDS,5904440408,5711499644
21/01/2022,B,SOVEREIGN GOVERNMENT BONDS,32884711784,30514537570
21/01/2022,B,STATE AGENCIES,2986190243,2835382357
21/01/2022,B,STATE/MUNICIPAL BONDS,3158321818,3051505118
21/01/2022,B,SUPRANATIONAL BONDS,1455291649,1369684223
21/01/2022,B,UNCOVERED BANK BONDS,3181882659,2773479892
21/01/2022,C,null,28727449412,28638961966
21/01/2022,S,STOCKS,1931878661,1470724516
24/01/2022,B,CORPORATE BONDS,1400332514,1195154807
24/01/2022,B,CORPORATE BONDS - SOVEREIG,47926305,46337485
24/01/2022,B,COVERED BANK BONDS,5924786684,5726180622
24/01/2022,B,SOVEREIGN GOVERNMENT BONDS,32977990527,30551802804
24/01/2022,B,STATE AGENCIES,2843016156,2697114242
24/01/2022,B,STATE/MUNICIPAL BONDS,3279825295,3171304098
24/01/2022,B,SUPRANATIONAL BONDS,1462004838,1387290724
24/01/2022,B,UNCOVERED BANK BONDS,3246463560,2831040745
24/01/2022,C,null,31500458202,31380906821
24/01/2022,S,STOCKS,1831968747,1380288835
25/01/2022,B,CORPORATE BONDS,1455847338,1238633126
25/01/2022,B,CORPORATE BONDS - SOVEREIG,47919902,46332764
25/01/2022,B,COVERED BANK BONDS,5935812976,5737112979
25/01/2022,B,SOVEREIGN GOVERNMENT BONDS,33465720972,31094387414
25/01/2022,B,STATE AGENCIES,2773544768,2635687851
25/01/2022,B,STATE/MUNICIPAL BONDS,3256632832,3149104495
25/01/2022,B,SUPRANATIONAL BONDS,1567367832,1496493933
25/01/2022,B,UNCOVERED BANK BONDS,3181425251,2771932017
25/01/2022,C,null,29607829068,29518763306
25/01/2022,S,STOCKS,1837211585,1386186059
26/01/2022,B,CORPORATE BONDS,1487578452,1265830250
26/01/2022,B,CORPORATE BONDS - SOVEREIG,47896638,46313083
26/01/2022,B,COVERED BANK BONDS,6104641295,5909718415
26/01/2022,B,SOVEREIGN GOVERNMENT BONDS,34012518159,31556706834
26/01/2022,B,STATE AGENCIES,2616144265,2484523685
26/01/2022,B,STATE/MUNICIPAL BONDS,3367868603,3260404305
26/01/2022,B,SUPRANATIONAL BONDS,1608334367,1537016064
26/01/2022,B,UNCOVERED BANK BONDS,3206130386,2789138333
26/01/2022,C,null,28781704548,28698582332
26/01/2022,S,STOCKS,1852612478,1392640418
27/01/2022,B,CORPORATE BONDS,1521617588,1301988087
27/01/2022,B,CORPORATE BONDS - SOVEREIG,47828707,46252354
27/01/2022,B,COVERED BANK BONDS,6154474213,5959637333
27/01/2022,B,SOVEREIGN GOVERNMENT BONDS,34001466169,31529409997
27/01/2022,B,STATE AGENCIES,2707444145,2567534939
