FACT_DATE,PRODUCT_GROUP,IM_EUR,MEMBER_TYPE
04/12/2020,FIXED INCOME DERIVATIVES ETF,20477968,HOUSE
04/12/2020,FX DERIVATIVES,196191962,CLIENT
04/12/2020,GC POOLING,157886940,CLIENT
04/12/2020,GC POOLING,1644323533,HOUSE
04/12/2020,OTC IRS,9102849556,CLIENT
04/12/2020,OTC IRS,5818990549,HOUSE
04/12/2020,PRECIOUS METALS DERIVATIVES,38030950,CLIENT
04/12/2020,PRECIOUS METALS DERIVATIVES,42210901,HOUSE
04/12/2020,RELATED SECURITIES SPREAD FUTURE,46668,CLIENT
04/12/2020,SUPPLEMENTARY MARGINS,748424151,CLIENT
04/12/2020,SUPPLEMENTARY MARGINS,464498484,HOUSE
07/12/2020,ASIA COOPERATION PRODUCTS,5797932,CLIENT
07/12/2020,ASIA COOPERATION PRODUCTS,12886,HOUSE
07/12/2020,"CASH, REPO, SECLEND BOND",85269629,CLIENT
07/12/2020,"CASH, REPO, SECLEND BOND",1761568392,HOUSE
07/12/2020,"CASH, REPO, SECLEND EQUITY",1144129897,CLIENT
07/12/2020,"CASH, REPO, SECLEND EQUITY",339812264,HOUSE
07/12/2020,COMMODITY DERIVATIVES,4093096,CLIENT
07/12/2020,COMMODITY DERIVATIVES,3496624,HOUSE
07/12/2020,DIVIDEND FUTURES,200732,HOUSE
07/12/2020,EQUITY DERIVATIVES,15563663054,CLIENT
07/12/2020,EQUITY DERIVATIVES,10645028978,HOUSE
07/12/2020,FIXED INCOME DERIVATIVES,6295033864,CLIENT
07/12/2020,FIXED INCOME DERIVATIVES,573691342,HOUSE
07/12/2020,FIXED INCOME DERIVATIVES ETF,47355624,CLIENT
07/12/2020,FIXED INCOME DERIVATIVES ETF,22758310,HOUSE
07/12/2020,FX DERIVATIVES,196358504,CLIENT
07/12/2020,GC POOLING,171347408,CLIENT
07/12/2020,GC POOLING,1600756374,HOUSE
07/12/2020,OTC IRS,9150261188,CLIENT
07/12/2020,OTC IRS,5863246242,HOUSE
07/12/2020,PRECIOUS METALS DERIVATIVES,31245731,CLIENT
07/12/2020,PRECIOUS METALS DERIVATIVES,44891280,HOUSE
07/12/2020,RELATED SECURITIES SPREAD FUTURE,64076,CLIENT
07/12/2020,SUPPLEMENTARY MARGINS,636610277,CLIENT
07/12/2020,SUPPLEMENTARY MARGINS,415415830,HOUSE
08/12/2020,ASIA COOPERATION PRODUCTS,19383392,CLIENT
08/12/2020,ASIA COOPERATION PRODUCTS,17826,HOUSE
08/12/2020,"CASH, REPO, SECLEND BOND",479780752,CLIENT
08/12/2020,"CASH, REPO, SECLEND BOND",1671154524,HOUSE
08/12/2020,"CASH, REPO, SECLEND EQUITY",1090519947,CLIENT
08/12/2020,"CASH, REPO, SECLEND EQUITY",347309721,HOUSE
08/12/2020,COMMODITY DERIVATIVES,4104387,CLIENT
08/12/2020,COMMODITY DERIVATIVES,3486034,HOUSE
08/12/2020,DIVIDEND FUTURES,200036,HOUSE
08/12/2020,EQUITY DERIVATIVES,15529678887,CLIENT
08/12/2020,EQUITY DERIVATIVES,10531961273,HOUSE
08/12/2020,FIXED INCOME DERIVATIVES,6544643145,CLIENT
08/12/2020,FIXED INCOME DERIVATIVES,574560090,HOUSE
08/12/2020,FIXED INCOME DERIVATIVES ETF,45840691,CLIENT
08/12/2020,FIXED INCOME DERIVATIVES ETF,22811623,HOUSE
08/12/2020,FX DERIVATIVES,195769478,CLIENT
08/12/2020,GC POOLING,166603432,CLIENT
08/12/2020,GC POOLING,1640270759,HOUSE
08/12/2020,OTC IRS,9234058202,CLIENT
08/12/2020,OTC IRS,5916984578,HOUSE
08/12/2020,PRECIOUS METALS DERIVATIVES,31249137,CLIENT
08/12/2020,PRECIOUS METALS DERIVATIVES,45277544,HOUSE
08/12/2020,RELATED SECURITIES SPREAD FUTURE,78244,CLIENT
08/12/2020,SUPPLEMENTARY MARGINS,636610277,CLIENT
08/12/2020,SUPPLEMENTARY MARGINS,415829332,HOUSE
09/12/2020,ASIA COOPERATION PRODUCTS,36912361,CLIENT
09/12/2020,ASIA COOPERATION PRODUCTS,30010,HOUSE
09/12/2020,"CASH, REPO, SECLEND BOND",469209081,CLIENT
09/12/2020,"CASH, REPO, SECLEND BOND",1643365595,HOUSE
09/12/2020,"CASH, REPO, SECLEND EQUITY",1050001555,CLIENT
09/12/2020,"CASH, REPO, SECLEND EQUITY",392536183,HOUSE
09/12/2020,COMMODITY DERIVATIVES,4109454,CLIENT
09/12/2020,COMMODITY DERIVATIVES,3485178,HOUSE
09/12/2020,DIVIDEND FUTURES,198928,HOUSE
09/12/2020,EQUITY DERIVATIVES,15633340033,CLIENT
09/12/2020,EQUITY DERIVATIVES,10458568423,HOUSE
09/12/2020,FIXED INCOME DERIVATIVES,6502945183,CLIENT
09/12/2020,FIXED INCOME DERIVATIVES,572110397,HOUSE
09/12/2020,FIXED INCOME DERIVATIVES ETF,46915470,CLIENT
09/12/2020,FIXED INCOME DERIVATIVES ETF,22966906,HOUSE
09/12/2020,FX DERIVATIVES,195036308,CLIENT
09/12/2020,GC POOLING,175547755,CLIENT
09/12/2020,GC POOLING,1587094339,HOUSE
09/12/2020,OTC IRS,9194354042,CLIENT
09/12/2020,OTC IRS,5914972479,HOUSE
09/12/2020,PRECIOUS METALS DERIVATIVES,28028032,CLIENT
09/12/2020,PRECIOUS METALS DERIVATIVES,42825888,HOUSE
09/12/2020,RELATED SECURITIES SPREAD FUTURE,85157,CLIENT
09/12/2020,SUPPLEMENTARY MARGINS,640583510,CLIENT
09/12/2020,SUPPLEMENTARY MARGINS,422588250,HOUSE
10/12/2020,ASIA COOPERATION PRODUCTS,5707139,CLIENT
10/12/2020,ASIA COOPERATION PRODUCTS,28421,HOUSE
10/12/2020,"CASH, REPO, SECLEND BOND",68178951,CLIENT
10/12/2020,"CASH, REPO, SECLEND BOND",1646927669,HOUSE
10/12/2020,"CASH, REPO, SECLEND EQUITY",1148455940,CLIENT
10/12/2020,"CASH, REPO, SECLEND EQUITY",440775231,HOUSE
10/12/2020,COMMODITY DERIVATIVES,2489527,CLIENT
10/12/2020,COMMODITY DERIVATIVES,2087507,HOUSE
10/12/2020,DIVIDEND FUTURES,197165,HOUSE
10/12/2020,EQUITY DERIVATIVES,15303928857,CLIENT
10/12/2020,EQUITY DERIVATIVES,10471228126,HOUSE
10/12/2020,FIXED INCOME DERIVATIVES,6599067810,CLIENT
10/12/2020,FIXED INCOME DERIVATIVES,556715353,HOUSE
10/12/2020,FIXED INCOME DERIVATIVES ETF,43977793,CLIENT
10/12/2020,FIXED INCOME DERIVATIVES ETF,23590239,HOUSE
10/12/2020,FX DERIVATIVES,197799736,CLIENT
10/12/2020,GC POOLING,243699912,CLIENT
10/12/2020,GC POOLING,1650821462,HOUSE
10/12/2020,OTC IRS,9210871666,CLIENT
10/12/2020,OTC IRS,5907800616,HOUSE
10/12/2020,PRECIOUS METALS DERIVATIVES,27033113,CLIENT
10/12/2020,PRECIOUS METALS DERIVATIVES,41931448,HOUSE
10/12/2020,RELATED SECURITIES SPREAD FUTURE,119633,CLIENT
10/12/2020,SUPPLEMENTARY MARGINS,640583510,CLIENT
10/12/2020,SUPPLEMENTARY MARGINS,422524083,HOUSE
11/12/2020,ASIA COOPERATION PRODUCTS,2018883,CLIENT
11/12/2020,ASIA COOPERATION PRODUCTS,36337,HOUSE
11/12/2020,"CASH, REPO, SECLEND BOND",65607777,CLIENT
11/12/2020,"CASH, REPO, SECLEND BOND",1700319493,HOUSE
11/12/2020,"CASH, REPO, SECLEND EQUITY",1234516748,CLIENT
11/12/2020,"CASH, REPO, SECLEND EQUITY",475838870,HOUSE
11/12/2020,COMMODITY DERIVATIVES,2477876,CLIENT
11/12/2020,COMMODITY DERIVATIVES,2074605,HOUSE
11/12/2020,DIVIDEND FUTURES,195901,HOUSE
11/12/2020,EQUITY DERIVATIVES,14838297117,CLIENT
11/12/2020,EQUITY DERIVATIVES,10261215313,HOUSE
11/12/2020,FIXED INCOME DERIVATIVES,6563780202,CLIENT
11/12/2020,FIXED INCOME DERIVATIVES,543993440,HOUSE
11/12/2020,FIXED INCOME DERIVATIVES ETF,44578888,CLIENT
11/12/2020,FIXED INCOME DERIVATIVES ETF,29092289,HOUSE
11/12/2020,FX DERIVATIVES,192879528,CLIENT
11/12/2020,GC POOLING,246801239,CLIENT
11/12/2020,GC POOLING,1599436954,HOUSE
11/12/2020,OTC IRS,9329909250,CLIENT
11/12/2020,OTC IRS,5966519440,HOUSE
11/12/2020,PRECIOUS METALS DERIVATIVES,26690053,CLIENT
11/12/2020,PRECIOUS METALS DERIVATIVES,41887305,HOUSE
11/12/2020,RELATED SECURITIES SPREAD FUTURE,108424,CLIENT
11/12/2020,SUPPLEMENTARY MARGINS,622351595,CLIENT
11/12/2020,SUPPLEMENTARY MARGINS,404180188,HOUSE
14/12/2020,"CASH, REPO, SECLEND BOND",65798644,CLIENT
14/12/2020,"CASH, REPO, SECLEND BOND",1574946615,HOUSE
14/12/2020,"CASH, REPO, SECLEND EQUITY",1159379767,CLIENT
14/12/2020,"CASH, REPO, SECLEND EQUITY",496148823,HOUSE
14/12/2020,COMMODITY DERIVATIVES,2370681,CLIENT
14/12/2020,COMMODITY DERIVATIVES,2005413,HOUSE
14/12/2020,DIVIDEND FUTURES,194542,HOUSE
14/12/2020,EQUITY DERIVATIVES,14850983190,CLIENT
14/12/2020,EQUITY DERIVATIVES,10116703123,HOUSE
14/12/2020,FIXED INCOME DERIVATIVES,6562262848,CLIENT
14/12/2020,FIXED INCOME DERIVATIVES,546089456,HOUSE
14/12/2020,FIXED INCOME DERIVATIVES ETF,38134820,CLIENT
14/12/2020,FIXED INCOME DERIVATIVES ETF,18586982,HOUSE
14/12/2020,FX DERIVATIVES,193293211,CLIENT
14/12/2020,GC POOLING,222779047,CLIENT
14/12/2020,GC POOLING,1560940787,HOUSE
14/12/2020,OTC IRS,9361928265,CLIENT
14/12/2020,OTC IRS,6001192962,HOUSE
14/12/2020,PRECIOUS METALS DERIVATIVES,26001179,CLIENT
14/12/2020,PRECIOUS METALS DERIVATIVES,42110906,HOUSE
14/12/2020,RELATED SECURITIES SPREAD FUTURE,119163,CLIENT
14/12/2020,SUPPLEMENTARY MARGINS,616225186,CLIENT
14/12/2020,SUPPLEMENTARY MARGINS,402012903,HOUSE
15/12/2020,ASIA COOPERATION PRODUCTS,1307964,CLIENT
15/12/2020,ASIA COOPERATION PRODUCTS,6156,HOUSE
15/12/2020,"CASH, REPO, SECLEND BOND",73805731,CLIENT
15/12/2020,"CASH, REPO, SECLEND BOND",1608919038,HOUSE
15/12/2020,"CASH, REPO, SECLEND EQUITY",1147822765,CLIENT
15/12/2020,"CASH, REPO, SECLEND EQUITY",532209416,HOUSE
15/12/2020,COMMODITY DERIVATIVES,5211442,CLIENT
15/12/2020,COMMODITY DERIVATIVES,4400651,HOUSE
15/12/2020,DIVIDEND FUTURES,193820,HOUSE
15/12/2020,EQUITY DERIVATIVES,15074322626,CLIENT
15/12/2020,EQUITY DERIVATIVES,9955337270,HOUSE
15/12/2020,FIXED INCOME DERIVATIVES,6597082919,CLIENT
15/12/2020,FIXED INCOME DERIVATIVES,567890328,HOUSE
15/12/2020,FIXED INCOME DERIVATIVES ETF,38679726,CLIENT
15/12/2020,FIXED INCOME DERIVATIVES ETF,18849167,HOUSE
15/12/2020,FX DERIVATIVES,190882173,CLIENT
15/12/2020,GC POOLING,180550152,CLIENT
15/12/2020,GC POOLING,1724543278,HOUSE
15/12/2020,OTC IRS,9440139704,CLIENT
15/12/2020,OTC IRS,6002527278,HOUSE
15/12/2020,PRECIOUS METALS DERIVATIVES,24498565,CLIENT
15/12/2020,PRECIOUS METALS DERIVATIVES,41804382,HOUSE
15/12/2020,RELATED SECURITIES SPREAD FUTURE,119464,CLIENT
15/12/2020,SUPPLEMENTARY MARGINS,616225186,CLIENT
15/12/2020,SUPPLEMENTARY MARGINS,401925284,HOUSE
16/12/2020,ASIA COOPERATION PRODUCTS,2998983,CLIENT
16/12/2020,ASIA COOPERATION PRODUCTS,13170,HOUSE
16/12/2020,"CASH, REPO, SECLEND BOND",73028059,CLIENT
16/12/2020,"CASH, REPO, SECLEND BOND",1677816275,HOUSE
16/12/2020,"CASH, REPO, SECLEND EQUITY",1207250468,CLIENT
16/12/2020,"CASH, REPO, SECLEND EQUITY",552728821,HOUSE
16/12/2020,COMMODITY DERIVATIVES,5155879,CLIENT
16/12/2020,COMMODITY DERIVATIVES,4340312,HOUSE
16/12/2020,DIVIDEND FUTURES,192041,HOUSE
16/12/2020,EQUITY DERIVATIVES,15060439238,CLIENT
16/12/2020,EQUITY DERIVATIVES,9798599361,HOUSE
16/12/2020,FIXED INCOME DERIVATIVES,6576760611,CLIENT
16/12/2020,FIXED INCOME DERIVATIVES,573419139,HOUSE
16/12/2020,FIXED INCOME DERIVATIVES ETF,38981044,CLIENT
16/12/2020,FIXED INCOME DERIVATIVES ETF,19540074,HOUSE
16/12/2020,FX DERIVATIVES,144484374,CLIENT
16/12/2020,GC POOLING,192287687,CLIENT
16/12/2020,GC POOLING,1729929465,HOUSE
16/12/2020,OTC IRS,9404522678,CLIENT
16/12/2020,OTC IRS,5946510198,HOUSE
16/12/2020,PRECIOUS METALS DERIVATIVES,24582616,CLIENT
16/12/2020,PRECIOUS METALS DERIVATIVES,41266197,HOUSE
16/12/2020,RELATED SECURITIES SPREAD FUTURE,139254,CLIENT
16/12/2020,SUPPLEMENTARY MARGINS,616225186,CLIENT
16/12/2020,SUPPLEMENTARY MARGINS,401916183,HOUSE
17/12/2020,ASIA COOPERATION PRODUCTS,1963047,CLIENT
17/12/2020,ASIA COOPERATION PRODUCTS,42653,HOUSE
17/12/2020,"CASH, REPO, SECLEND BOND",72947349,CLIENT
17/12/2020,"CASH, REPO, SECLEND BOND",1673999865,HOUSE
17/12/2020,"CASH, REPO, SECLEND EQUITY",1291748266,CLIENT
17/12/2020,"CASH, REPO, SECLEND EQUITY",564115632,HOUSE
17/12/2020,COMMODITY DERIVATIVES,5140646,CLIENT
17/12/2020,COMMODITY DERIVATIVES,4325724,HOUSE
17/12/2020,DIVIDEND FUTURES,190167,HOUSE
17/12/2020,EQUITY DERIVATIVES,15244326089,CLIENT
17/12/2020,EQUITY DERIVATIVES,9514344512,HOUSE
17/12/2020,FIXED INCOME DERIVATIVES,6643183266,CLIENT
17/12/2020,FIXED INCOME DERIVATIVES,556880279,HOUSE
17/12/2020,FIXED INCOME DERIVATIVES ETF,37327464,CLIENT
17/12/2020,FIXED INCOME DERIVATIVES ETF,19905931,HOUSE
17/12/2020,FX DERIVATIVES,144390397,CLIENT
17/12/2020,GC POOLING,188465649,CLIENT
17/12/2020,GC POOLING,1722552980,HOUSE
17/12/2020,OTC IRS,9463331556,CLIENT
17/12/2020,OTC IRS,5921961652,HOUSE
17/12/2020,PRECIOUS METALS DERIVATIVES,28444673,CLIENT
17/12/2020,PRECIOUS METALS DERIVATIVES,41403358,HOUSE
17/12/2020,RELATED SECURITIES SPREAD FUTURE,152505,CLIENT
17/12/2020,SUPPLEMENTARY MARGINS,616225186,CLIENT
17/12/2020,SUPPLEMENTARY MARGINS,401647512,HOUSE
18/12/2020,ASIA COOPERATION PRODUCTS,2082636,CLIENT
18/12/2020,ASIA COOPERATION PRODUCTS,8913,HOUSE
18/12/2020,"CASH, REPO, SECLEND BOND",72048830,CLIENT
18/12/2020,"CASH, REPO, SECLEND BOND",1705551655,HOUSE
18/12/2020,"CASH, REPO, SECLEND EQUITY",3075442086,CLIENT
18/12/2020,"CASH, REPO, SECLEND EQUITY",2190682159,HOUSE
18/12/2020,COMMODITY DERIVATIVES,5194166,CLIENT
18/12/2020,COMMODITY DERIVATIVES,4394028,HOUSE
18/12/2020,DIVIDEND FUTURES,188968,HOUSE
18/12/2020,EQUITY DERIVATIVES,14802708361,CLIENT
18/12/2020,EQUITY DERIVATIVES,9301237755,HOUSE
18/12/2020,FIXED INCOME DERIVATIVES,6714482159,CLIENT
18/12/2020,FIXED INCOME DERIVATIVES,582254727,HOUSE
18/12/2020,FIXED INCOME DERIVATIVES ETF,34886179,CLIENT
18/12/2020,FIXED INCOME DERIVATIVES ETF,19490329,HOUSE
18/12/2020,FX DERIVATIVES,144080225,CLIENT
18/12/2020,GC POOLING,182224983,CLIENT
18/12/2020,GC POOLING,1651101770,HOUSE
18/12/2020,OTC IRS,9422382921,CLIENT
18/12/2020,OTC IRS,5901947530,HOUSE
18/12/2020,PRECIOUS METALS DERIVATIVES,24082644,CLIENT
18/12/2020,PRECIOUS METALS DERIVATIVES,38952939,HOUSE
18/12/2020,RELATED SECURITIES SPREAD FUTURE,151536,CLIENT
18/12/2020,SUPPLEMENTARY MARGINS,630507795,CLIENT
18/12/2020,SUPPLEMENTARY MARGINS,486589482,HOUSE
21/12/2020,ASIA COOPERATION PRODUCTS,1648125,CLIENT
21/12/2020,ASIA COOPERATION PRODUCTS,21231,HOUSE
21/12/2020,"CASH, REPO, SECLEND BOND",76898221,CLIENT
21/12/2020,"CASH, REPO, SECLEND BOND",1657047879,HOUSE
21/12/2020,"CASH, REPO, SECLEND EQUITY",3125726760,CLIENT
21/12/2020,"CASH, REPO, SECLEND EQUITY",2213948073,HOUSE
21/12/2020,COMMODITY DERIVATIVES,5096262,CLIENT
21/12/2020,COMMODITY DERIVATIVES,4308777,HOUSE
21/12/2020,DIVIDEND FUTURES,122883,HOUSE
21/12/2020,EQUITY DERIVATIVES,14538542587,CLIENT
21/12/2020,EQUITY DERIVATIVES,8639912089,HOUSE
21/12/2020,FIXED INCOME DERIVATIVES,6723100386,CLIENT
21/12/2020,FIXED INCOME DERIVATIVES,590317281,HOUSE
21/12/2020,FIXED INCOME DERIVATIVES ETF,38045343,CLIENT
21/12/2020,FIXED INCOME DERIVATIVES ETF,18964236,HOUSE
21/12/2020,FX DERIVATIVES,144563131,CLIENT
21/12/2020,GC POOLING,176252590,CLIENT
21/12/2020,GC POOLING,1593254673,HOUSE
21/12/2020,OTC IRS,9466137850,CLIENT
21/12/2020,OTC IRS,5909302119,HOUSE
21/12/2020,PRECIOUS METALS DERIVATIVES,24055855,CLIENT
21/12/2020,PRECIOUS METALS DERIVATIVES,38857874,HOUSE
21/12/2020,SUPPLEMENTARY MARGINS,602209560,CLIENT
21/12/2020,SUPPLEMENTARY MARGINS,465916394,HOUSE
22/12/2020,ASIA COOPERATION PRODUCTS,2400231,CLIENT
22/12/2020,ASIA COOPERATION PRODUCTS,17452,HOUSE
22/12/2020,"CASH, REPO, SECLEND BOND",72572142,CLIENT
22/12/2020,"CASH, REPO, SECLEND BOND",1465084974,HOUSE
22/12/2020,"CASH, REPO, SECLEND EQUITY",1780166833,CLIENT
22/12/2020,"CASH, REPO, SECLEND EQUITY",965189399,HOUSE
22/12/2020,COMMODITY DERIVATIVES,5207794,CLIENT
22/12/2020,COMMODITY DERIVATIVES,4398491,HOUSE
22/12/2020,DIVIDEND FUTURES,121916,HOUSE
22/12/2020,EQUITY DERIVATIVES,14391110638,CLIENT
22/12/2020,EQUITY DERIVATIVES,8567088168,HOUSE
22/12/2020,FIXED INCOME DERIVATIVES,6697495106,CLIENT
22/12/2020,FIXED INCOME DERIVATIVES,591633440,HOUSE
22/12/2020,FIXED INCOME DERIVATIVES ETF,37097929,CLIENT
22/12/2020,FIXED INCOME DERIVATIVES ETF,18619430,HOUSE
22/12/2020,FX DERIVATIVES,142647531,CLIENT
22/12/2020,GC POOLING,197026545,CLIENT
22/12/2020,GC POOLING,1657691272,HOUSE
22/12/2020,OTC IRS,9477453706,CLIENT
22/12/2020,OTC IRS,5952736485,HOUSE
22/12/2020,PRECIOUS METALS DERIVATIVES,23643294,CLIENT
22/12/2020,PRECIOUS METALS DERIVATIVES,36520629,HOUSE
22/12/2020,RELATED SECURITIES SPREAD FUTURE,20546,CLIENT
22/12/2020,SUPPLEMENTARY MARGINS,602209560,CLIENT
22/12/2020,SUPPLEMENTARY MARGINS,465995039,HOUSE
23/12/2020,ASIA COOPERATION PRODUCTS,3577762,CLIENT
23/12/2020,ASIA COOPERATION PRODUCTS,9086,HOUSE
23/12/2020,"CASH, REPO, SECLEND BOND",75663120,CLIENT
23/12/2020,"CASH, REPO, SECLEND BOND",1515796516,HOUSE
23/12/2020,"CASH, REPO, SECLEND EQUITY",1294989169,CLIENT
23/12/2020,"CASH, REPO, SECLEND EQUITY",596016382,HOUSE
23/12/2020,COMMODITY DERIVATIVES,5199129,CLIENT
23/12/2020,COMMODITY DERIVATIVES,4391097,HOUSE
23/12/2020,DIVIDEND FUTURES,122352,HOUSE
23/12/2020,EQUITY DERIVATIVES,14483305130,CLIENT
23/12/2020,EQUITY DERIVATIVES,8584345746,HOUSE
23/12/2020,FIXED INCOME DERIVATIVES,6815496291,CLIENT
23/12/2020,FIXED INCOME DERIVATIVES,571489352,HOUSE
23/12/2020,FIXED INCOME DERIVATIVES ETF,34925946,CLIENT
23/12/2020,FIXED INCOME DERIVATIVES ETF,20526633,HOUSE
23/12/2020,FX DERIVATIVES,143128208,CLIENT
23/12/2020,GC POOLING,175736965,CLIENT
23/12/2020,GC POOLING,1497076607,HOUSE
23/12/2020,OTC IRS,9397222529,CLIENT
23/12/2020,OTC IRS,5922999429,HOUSE
23/12/2020,PRECIOUS METALS DERIVATIVES,23743095,CLIENT
23/12/2020,PRECIOUS METALS DERIVATIVES,36855353,HOUSE
23/12/2020,RELATED SECURITIES SPREAD FUTURE,20452,CLIENT
23/12/2020,SUPPLEMENTARY MARGINS,602209560,CLIENT
23/12/2020,SUPPLEMENTARY MARGINS,466004191,HOUSE
24/12/2020,ASIA COOPERATION PRODUCTS,3577762,CLIENT
24/12/2020,ASIA COOPERATION PRODUCTS,9086,HOUSE
24/12/2020,"CASH, REPO, SECLEND BOND",75318990,CLIENT
24/12/2020,"CASH, REPO, SECLEND BOND",1640249657,HOUSE
24/12/2020,"CASH, REPO, SECLEND EQUITY",719304372,CLIENT
24/12/2020,"CASH, REPO, SECLEND EQUITY",329890578,HOUSE
24/12/2020,COMMODITY DERIVATIVES,5158025,CLIENT
24/12/2020,COMMODITY DERIVATIVES,4353950,HOUSE
24/12/2020,DIVIDEND FUTURES,121791,HOUSE
24/12/2020,EQUITY DERIVATIVES,14403898574,CLIENT
24/12/2020,EQUITY DERIVATIVES,8532150232,HOUSE
24/12/2020,FIXED INCOME DERIVATIVES,6827989501,CLIENT
24/12/2020,FIXED INCOME DERIVATIVES,573497824,HOUSE
24/12/2020,FIXED INCOME DERIVATIVES ETF,34447057,CLIENT
24/12/2020,FIXED INCOME DERIVATIVES ETF,20342279,HOUSE
24/12/2020,FX DERIVATIVES,142960293,CLIENT
24/12/2020,GC POOLING,180285435,CLIENT
24/12/2020,GC POOLING,1416572174,HOUSE
24/12/2020,OTC IRS,9376382909,CLIENT
24/12/2020,OTC IRS,5920273934,HOUSE
24/12/2020,PRECIOUS METALS DERIVATIVES,23547273,CLIENT
24/12/2020,PRECIOUS METALS DERIVATIVES,36508932,HOUSE
24/12/2020,RELATED SECURITIES SPREAD FUTURE,20412,CLIENT
24/12/2020,SUPPLEMENTARY MARGINS,547155067,CLIENT
24/12/2020,SUPPLEMENTARY MARGINS,410531490,HOUSE
28/12/2020,ASIA COOPERATION PRODUCTS,3959312,CLIENT
28/12/2020,ASIA COOPERATION PRODUCTS,71094,HOUSE
28/12/2020,"CASH, REPO, SECLEND BOND",73208382,CLIENT
28/12/2020,"CASH, REPO, SECLEND BOND",1539917627,HOUSE
28/12/2020,"CASH, REPO, SECLEND EQUITY",801964411,CLIENT
28/12/2020,"CASH, REPO, SECLEND EQUITY",302788714,HOUSE
28/12/2020,COMMODITY DERIVATIVES,4909018,CLIENT
28/12/2020,COMMODITY DERIVATIVES,4129739,HOUSE
28/12/2020,DIVIDEND FUTURES,121243,HOUSE
28/12/2020,EQUITY DERIVATIVES,14337081750,CLIENT
28/12/2020,EQUITY DERIVATIVES,8548624793,HOUSE
28/12/2020,FIXED INCOME DERIVATIVES,6825909794,CLIENT
28/12/2020,FIXED INCOME DERIVATIVES,570005050,HOUSE
28/12/2020,FIXED INCOME DERIVATIVES ETF,35906466,CLIENT
28/12/2020,FIXED INCOME DERIVATIVES ETF,18925261,HOUSE
28/12/2020,FX DERIVATIVES,143068192,CLIENT
28/12/2020,GC POOLING,185827971,CLIENT
28/12/2020,GC POOLING,1590016257,HOUSE
28/12/2020,OTC IRS,9375707910,CLIENT
28/12/2020,OTC IRS,5916384389,HOUSE
28/12/2020,PRECIOUS METALS DERIVATIVES,25090997,CLIENT
28/12/2020,PRECIOUS METALS DERIVATIVES,37635400,HOUSE
28/12/2020,RELATED SECURITIES SPREAD FUTURE,20304,CLIENT
28/12/2020,SUPPLEMENTARY MARGINS,412382159,CLIENT
28/12/2020,SUPPLEMENTARY MARGINS,324059673,HOUSE
29/12/2020,ASIA COOPERATION PRODUCTS,4701384,CLIENT
29/12/2020,ASIA COOPERATION PRODUCTS,98212,HOUSE
29/12/2020,"CASH, REPO, SECLEND BOND",73157236,CLIENT
29/12/2020,"CASH, REPO, SECLEND BOND",1473129330,HOUSE
29/12/2020,"CASH, REPO, SECLEND EQUITY",1080319596,CLIENT
29/12/2020,"CASH, REPO, SECLEND EQUITY",374401873,HOUSE
29/12/2020,COMMODITY DERIVATIVES,4934639,CLIENT
29/12/2020,COMMODITY DERIVATIVES,4137682,HOUSE
29/12/2020,DIVIDEND FUTURES,120551,HOUSE
29/12/2020,EQUITY DERIVATIVES,14435342324,CLIENT
29/12/2020,EQUITY DERIVATIVES,8384930587,HOUSE
29/12/2020,FIXED INCOME DERIVATIVES,6869224602,CLIENT
29/12/2020,FIXED INCOME DERIVATIVES,570694050,HOUSE
29/12/2020,FIXED INCOME DERIVATIVES ETF,35396232,CLIENT
29/12/2020,FIXED INCOME DERIVATIVES ETF,18624920,HOUSE
29/12/2020,FX DERIVATIVES,143005176,CLIENT
29/12/2020,GC POOLING,191534335,CLIENT
29/12/2020,GC POOLING,1497787884,HOUSE
29/12/2020,OTC IRS,9345218392,CLIENT
29/12/2020,OTC IRS,5866474090,HOUSE
29/12/2020,PRECIOUS METALS DERIVATIVES,24901598,CLIENT
29/12/2020,PRECIOUS METALS DERIVATIVES,37846324,HOUSE
29/12/2020,RELATED SECURITIES SPREAD FUTURE,20111,CLIENT
29/12/2020,SUPPLEMENTARY MARGINS,412382159,CLIENT
29/12/2020,SUPPLEMENTARY MARGINS,324117853,HOUSE
30/12/2020,ASIA COOPERATION PRODUCTS,2624191,CLIENT
30/12/2020,ASIA COOPERATION PRODUCTS,98364,HOUSE
30/12/2020,"CASH, REPO, SECLEND BOND",69658200,CLIENT
30/12/2020,"CASH, REPO, SECLEND BOND",1459509290,HOUSE
30/12/2020,"CASH, REPO, SECLEND EQUITY",870826425,CLIENT
30/12/2020,"CASH, REPO, SECLEND EQUITY",316590681,HOUSE
30/12/2020,COMMODITY DERIVATIVES,2154647,CLIENT
30/12/2020,COMMODITY DERIVATIVES,1770853,HOUSE
30/12/2020,DIVIDEND FUTURES,120052,HOUSE
30/12/2020,EQUITY DERIVATIVES,14245474533,CLIENT
30/12/2020,EQUITY DERIVATIVES,8394302067,HOUSE
30/12/2020,FIXED INCOME DERIVATIVES,6890939781,CLIENT
30/12/2020,FIXED INCOME DERIVATIVES,550640004,HOUSE
30/12/2020,FIXED INCOME DERIVATIVES ETF,31553251,CLIENT
30/12/2020,FIXED INCOME DERIVATIVES ETF,18477672,HOUSE
30/12/2020,FX DERIVATIVES,143241423,CLIENT
30/12/2020,GC POOLING,181137251,CLIENT
30/12/2020,GC POOLING,1456394157,HOUSE
30/12/2020,OTC IRS,9318870502,CLIENT
